TimeStamp,Power,Temperature,Prectotland,Rhoa,Irradiance (G),Irradiance (A),Cloud
2014-12-28 16:00:00,75.34342713150001,15.945,0.0,1.185,51.916,140.911,0.0
2014-12-28 17:00:00,6.882236064000001,14.456,0.0,1.188,0.026,0.155,0.001
2014-12-28 18:00:00,0.0,13.659,0.0,1.191,0.0,0.0,0.006
2014-12-28 19:00:00,0.0,12.988,0.0,1.195,0.0,0.0,0.005
2014-12-28 20:00:00,0.0,12.24,0.0,1.198,0.0,0.0,0.001
2014-12-28 21:00:00,0.0,11.341,0.0,1.202,0.0,0.0,0.0
2014-12-28 22:00:00,0.0,10.383,0.0,1.205,0.0,0.0,0.001
2014-12-28 23:00:00,0.0,9.497,0.0,1.208,0.0,0.0,0.01
2014-12-29 00:00:00,0.0,8.751,0.0,1.211,0.0,0.0,0.026
2014-12-29 01:00:00,0.0,8.173,0.0,1.214,0.0,0.0,0.124
2014-12-29 02:00:00,0.0,7.876,0.0,1.216,0.0,0.0,0.441
2014-12-29 03:00:00,0.0,7.904,0.0,1.219,0.0,0.0,0.578
2014-12-29 04:00:00,0.0,7.905,0.0,1.221,0.0,0.0,0.586
2014-12-29 05:00:00,0.0,7.838,0.0,1.224,0.0,0.0,0.596
2014-12-29 06:00:00,0.0,7.568,0.0,1.226,0.0,0.0,0.529
2014-12-29 07:00:00,3.0225985614,7.322,0.0,1.228,44.305,117.792,0.327
2014-12-29 08:00:00,21.6784950723,8.634,0.0,1.229,200.802,367.295,0.072
2014-12-29 09:00:00,50.9674442112,10.755,0.0,1.226,371.166,572.621,0.0
2014-12-29 10:00:00,79.0135668729,14.383,0.0,1.212,496.58,719.04,0.0
2014-12-29 11:00:00,98.6595454845,17.909,0.0,1.196,538.076,796.745,0.0
2014-12-29 12:00:00,120.7240605648,18.904,0.0,1.191,541.483,800.082,0.0
2014-12-29 13:00:00,169.22761254629998,19.22,0.0,1.188,481.58,729.187,0.0
2014-12-29 14:00:00,218.4551825841,18.901,0.0,1.187,353.037,588.803,0.0
2014-12-29 15:00:00,169.9998874596,17.441,0.0,1.187,200.129,388.394,0.0
2014-12-29 16:00:00,70.21041528600001,14.65,0.0,1.188,51.882,141.723,0.0
2014-12-29 17:00:00,5.846265245700001,13.05,0.0,1.192,0.028,0.176,0.0
2014-12-29 18:00:00,0.0,12.115,0.0,1.195,0.0,0.0,0.0
2014-12-29 19:00:00,0.0,11.266,0.0,1.199,0.0,0.0,0.001
2014-12-29 20:00:00,0.0,10.3,0.0,1.202,0.0,0.0,0.015
2014-12-29 21:00:00,0.0,9.237,0.0,1.205,0.0,0.0,0.236
2014-12-29 22:00:00,0.0,8.272,0.0,1.208,0.0,0.0,0.636
2014-12-29 23:00:00,0.0,7.421,0.0,1.211,0.0,0.0,0.515
2014-12-30 00:00:00,0.0,6.437,0.0,1.214,0.0,0.0,0.177
2014-12-30 01:00:00,0.0,5.497,0.0,1.217,0.0,0.0,0.181
2014-12-30 02:00:00,0.0,5.072,0.0,1.219,0.0,0.0,0.663
2014-12-30 03:00:00,0.0,5.359,0.0,1.221,0.0,0.0,0.965
2014-12-30 04:00:00,0.0,5.872,0.0,1.222,0.0,0.0,0.971
2014-12-30 05:00:00,0.0,6.266,0.0,1.223,0.0,0.0,0.948
2014-12-30 06:00:00,0.0,6.454,0.0,1.224,0.0,0.0,0.916
2014-12-30 07:00:00,5.7574250613,6.862,0.0,1.226,38.156,118.57,0.858
2014-12-30 08:00:00,25.0038187542,8.25,0.0,1.227,164.924,368.187,0.714
2014-12-30 09:00:00,47.3261831163,10.145,0.0,1.224,323.037,573.621,0.517
2014-12-30 10:00:00,81.9687369501,13.291,0.0,1.212,457.127,720.236,0.246
2014-12-30 11:00:00,118.9211229459,17.195,0.0,1.196,551.328,797.766,0.088
2014-12-30 12:00:00,167.9742080676,18.566,0.0,1.189,556.225,801.308,0.074
2014-12-30 13:00:00,285.4533281787,19.061,0.0,1.185,494.487,730.407,0.072
2014-12-30 14:00:00,269.45480837880007,18.762,0.0,1.184,347.394,589.803,0.21
2014-12-30 15:00:00,198.3746895966,17.534,0.0,1.184,192.325,389.394,0.377
2014-12-30 16:00:00,89.88681794400001,15.185,0.0,1.187,49.37,142.599,0.601
2014-12-30 17:00:00,12.4522033878,13.337,0.0,1.19,0.034,0.2,0.801
2014-12-30 18:00:00,0.0,12.438,0.0,1.194,0.0,0.0,0.886
2014-12-30 19:00:00,0.0,11.796,0.0,1.197,0.0,0.0,0.908
2014-12-30 20:00:00,0.0,11.366,0.0,1.2,0.0,0.0,0.896
2014-12-30 21:00:00,0.0,11.137,0.0,1.201,0.0,0.0,0.838
2014-12-30 22:00:00,0.0,11.047,0.0,1.203,0.0,0.0,0.78
2014-12-30 23:00:00,0.0,10.841,0.0,1.204,0.0,0.0,0.787
2014-12-31 00:00:00,0.0,10.655,0.0,1.205,0.0,0.0,0.808
2014-12-31 01:00:00,0.0,10.155,0.0,1.207,0.0,0.0,0.827
2014-12-31 02:00:00,0.0,9.796,0.0,1.209,0.0,0.0,0.847
2014-12-31 03:00:00,0.0,9.341,0.0,1.21,0.0,0.0,0.844
2014-12-31 04:00:00,0.0,9.042,0.0,1.212,0.0,0.0,0.846
2014-12-31 05:00:00,0.0345557124,8.922,0.0,1.214,0.0,0.0,0.848
2014-12-31 06:00:00,0.0,8.822,0.0,1.216,0.0,0.0,0.841
2014-12-31 07:00:00,6.346436085000001,8.489,0.0,1.218,32.456,119.473,0.82
2014-12-31 08:00:00,47.0592380709,9.846,0.0,1.22,133.925,369.312,0.839
2014-12-31 09:00:00,179.7726822507,11.622,0.0,1.219,257.732,574.871,0.813
2014-12-31 10:00:00,276.1716732588,14.198,0.0,1.21,369.461,721.507,0.788
2014-12-31 11:00:00,324.5272118451,17.476,0.0,1.195,413.954,799.049,0.785
2014-12-31 12:00:00,347.75849034630005,18.663,0.0,1.19,420.712,802.582,0.695
2014-12-31 13:00:00,338.921865513,19.078,0.0,1.187,383.383,731.687,0.536
2014-12-31 14:00:00,268.19336272410004,18.981,0.0,1.185,308.296,591.053,0.314
2014-12-31 15:00:00,173.3987665575,17.794,0.0,1.185,178.384,390.519,0.18
2014-12-31 16:00:00,66.50164740780001,15.906,0.0,1.187,47.19,143.599,0.077
2014-12-31 17:00:00,5.2340785596,15.058,0.0,1.19,0.036,0.232,0.026
2014-12-31 18:00:00,0.0,14.359,0.0,1.193,0.0,0.0,0.015
2014-12-31 19:00:00,0.0,13.74,0.0,1.196,0.0,0.0,0.003
2014-12-31 20:00:00,0.0,13.367,0.0,1.199,0.0,0.0,0.0
2014-12-31 21:00:00,0.0,12.849,0.0,1.201,0.0,0.0,0.0
2014-12-31 22:00:00,0.0,11.806,0.0,1.203,0.0,0.0,0.0
2014-12-31 23:00:00,0.0,10.228,0.0,1.206,0.0,0.0,0.0
2015-01-01 00:00:00,0.0,8.914,0.0,1.208,0.0,0.0,0.0
2015-01-01 01:00:00,0.0,7.596,0.0,1.211,0.0,0.0,0.0
2015-01-01 02:00:00,0.0,6.78,0.0,1.214,0.0,0.0,0.0
2015-01-01 03:00:00,0.0,6.499,0.0,1.216,0.0,0.0,0.0
2015-01-01 04:00:00,0.0,6.56,0.0,1.217,0.0,0.0,0.0
